Page ID,Page name,Disclaimer,Amount spent (EUR),Number of ads in Library
1802664446651790,Rouge Direct,Collectif Rouge Direct contre l’homophobie dans le sport,1650.0,91
105637485815214,PlantsButter,These ads ran without a disclaimer,1649.0,4
189659191586,France 3  Lorraine,France 3  Lorraine,1647.0,2
263891677826490,Earthsider,These ads ran without a disclaimer,1645.0,157
100316562352345,Mes Droits en Ligne,These ads ran without a disclaimer,1643.0,203
597195174046808,ILIN,These ads ran without a disclaimer,1643.0,111
109605211929889,Assises nationales de lutte contre les violences sexistes,Assises nationales de lutte contre les violences sexistes,1643.0,16
415626161811182,Sittomat,SITTOMAT,1640.0,4
103321365369827,Energies Remboursées,These ads ran without a disclaimer,1638.0,36
1848746328785909,FRAICHES,These ads ran without a disclaimer,1637.0,6
363851277598897,Léa Nature Groupe,Groupe Léa Nature,1630.0,17
108624498687093,Soutien_femmes_iran,Marion Quantin Amigorena,1630.0,1
1419510361665461,Ville d'Orléans,Orléans Métropole,1627.0,11
1157979807743949,Job Tourisme,Job Tourisme,1626.0,4
103661071373635,Deltour Investissement,Deltour Investissement,1625.0,18
604742389649107,Seekers Notes,These ads ran without a disclaimer,1625.0,11
72002497258,Thierry Mariani,Thierry Mariani,1625.0,62
400177530045868,Département des Alpes-Maritimes,Département des Alpes-Maritimes,1623.0,16
101698671544778,Prime Pompe à Chaleur,These ads ran without a disclaimer,1621.0,15
104232598491164,Fin de mois 100% Facile,These ads ran without a disclaimer,1621.0,14
112143057190953,Philippe Torre,Gallia Communication,1619.0,30
204095986657966,Fédération nationale des CIDFF,FNCIDFF,1619.0,16
266790296879,Bloomberg,These ads ran without a disclaimer,1618.0,106
115931789778226,Runeva,Ileva,1614.0,25
381069255082954,Doberman 2,These ads ran without a disclaimer,1612.0,65
188606537862492,Mayotte Hebdo,Mayotte Hebdo,1610.0,74
112668816772019,sheepincluded,These ads ran without a disclaimer,1606.0,26
109958827293370,Ambitus,Ambitus,1606.0,205
295334404408202,Actu Energies,These ads ran without a disclaimer,1603.0,2
294181157359388,Office national des forêts,Office National des Forêts,1603.0,28
126529410723954,AFD - Agence Française de Développement,AFD - Agence Française de Développement,1600.0,4
1934996306719141,Eau Thermale Jonzac,Eau Thermale Jonzac - Léa Nature,1599.0,7
296225317247795,Biolane,These ads ran without a disclaimer,1596.0,7
2119531514993476,Nouveau Modele,Chloé Gaby Cohen,1596.0,11
214139005368204,Vrai - Laiterie bio familiale,These ads ran without a disclaimer,1595.0,15
109374465881257,Manuel Dessalces,These ads ran without a disclaimer,1592.0,6
2273410106205369,Purally,These ads ran without a disclaimer,1587.0,8
108767238277178,La Tournée,These ads ran without a disclaimer,1582.0,88
193751504720365,Ecclo,These ads ran without a disclaimer,1582.0,17
143844209005121,ALFA ROMEO,These ads ran without a disclaimer,1581.0,8
107272250979293,Astuces finances,These ads ran without a disclaimer,1580.0,10
104998529389,Lyonmag,La News,1577.0,15
113928800051653,Artisan Isolation 1 euro,LA PLATEFORME DU LEAD,1574.0,18
148403952510172,My Better Self,These ads ran without a disclaimer,1574.0,2
557916254542153,Assurances.io,These ads ran without a disclaimer,1572.0,15
364530596978717,Zéro de conduite,Zéro de conduite,1570.0,38
117659068321390,Naturalia,These ads ran without a disclaimer,1568.0,3
276292686230204,Noelia Luna Oleastro,Fondation Jérôme Lejeune,1567.0,47
130447103683633,Elite Auto,These ads ran without a disclaimer,1565.0,13
234584126616627,Le Petit Quotidien,These ads ran without a disclaimer,1564.0,36
128217567344601,EUSPA - EU Agency for the Space Programme,These ads ran without a disclaimer,1560.0,1
1362013030607465,Fixr - Média anti Fake News,Fixr,1560.0,73
105391268907831,Thibaut François,Thibaut François,1560.0,69
377703282096324,TIM Information Services Ltd.-D,These ads ran without a disclaimer,1557.0,7
1069338553235442,Socialistes Plaisance du Touch,These ads ran without a disclaimer,1555.0,19
663459657141422,The SeaCleaners,The SeaCleaners,1555.0,14
103042638901368,Body House,BodyHouse,1555.0,11
119016131459832,FREEMAN T. PORTER,These ads ran without a disclaimer,1554.0,1
189572554963596,Explora Project,These ads ran without a disclaimer,1553.0,6
154800301301930,Netatmo,These ads ran without a disclaimer,1553.0,9
210260269583609,Cabinet Avocats Draï,These ads ran without a disclaimer,1551.0,7
53115709947,Eric Zemmour,These ads ran without a disclaimer,1550.0,2
190826941005885,Visit European Parliament,These ads ran without a disclaimer,1548.0,3
801651953289918,La Société Française des Monnaies,These ads ran without a disclaimer,1548.0,4
407236749324296,Olivier SERVA,These ads ran without a disclaimer,1545.0,6
104392234307070,Mon éco projet,These ads ran without a disclaimer,1544.0,283
158233651450504,Rabet,These ads ran without a disclaimer,1544.0,10
81753537108,TotalEnergies,These ads ran without a disclaimer,1538.0,11
108543678434562,Votre voix compte,Votre voix compte,1538.0,22
106310551572626,France Panneaux Solaires,These ads ran without a disclaimer,1537.0,2
158714780827513,UNFPA,UNFPA,1537.0,313
544612352275180,TOMRA Collection France,These ads ran without a disclaimer,1534.0,3
1744289135790952,Octopus Energy,These ads ran without a disclaimer,1533.0,38
111373707407375,ImmoPotam,ImmoPotam,1533.0,799
596779387023696,D'ailleurs et d'ici,Marc Arnaldo Sonnino,1531.0,66
381759148352046,Transport à terme,These ads ran without a disclaimer,1531.0,11
415933311755954,Agence d'Urbanisme et d'Energie de la Corse,These ads ran without a disclaimer,1529.0,9
803740823137805,DRDFE Réunion,DRDFE Réunion,1529.0,84
161173390759233,Institut Imagine,Institut Imagine,1529.0,58
100830031393654,Aides Etat Francais,These ads ran without a disclaimer,1528.0,3
174580985921902,Pfizer Belgique Luxembourg,These ads ran without a disclaimer,1528.0,11
108614725253664,Angélique Ranc,Angélique Ranc,1526.0,49
214684447891,Geneva Graduate Institute,These ads ran without a disclaimer,1526.0,11
132368053477586,Prixtel,These ads ran without a disclaimer,1521.0,13
198471336846476,VousNousIls,VousNousIls,1521.0,27
1465870423634307,Secours Humanitaire/ France,These ads ran without a disclaimer,1520.0,4
1808243116057615,Amazon Prime Video,These ads ran without a disclaimer,1515.0,3
109520835773096,Télérama,These ads ran without a disclaimer,1513.0,23
101410736071159,Mes Aides Énergies,These ads ran without a disclaimer,1511.0,5
104018621290792,MentorShow France,These ads ran without a disclaimer,1510.0,39
14053295787,Oxfam France,These ads ran without a disclaimer,1510.0,82
720161281409435,Sebalyo Solar,These ads ran without a disclaimer,1509.0,17
101802945311992,MaPrime-Eco.fr,These ads ran without a disclaimer,1507.0,7
86539967660,Agir Pour l'Environnement,These ads ran without a disclaimer,1506.0,11
9547656123,Croix-Rouge française,These ads ran without a disclaimer,1506.0,6
448464555548312,MK-Editions,These ads ran without a disclaimer,1504.0,1
167060196653670,LIFE,These ads ran without a disclaimer,1503.0,47
240632569314902,Jeep France,These ads ran without a disclaimer,1500.0,1
113461956975672,Application Web,LA PLATEFORME DU LEAD,1500.0,37
100837252363795,France Énergie,ABM Environnement,1500.0,20
377475926376430,La Minette Lingerie,Veolia,1500.0,7
100323762368432,Holy Halos,These ads ran without a disclaimer,1499.0,18
109612297878645,Aide et Subvention,These ads ran without a disclaimer,1498.0,21
2106233389499514,Eau St Georges,These ads ran without a disclaimer,1498.0,2
47651358309,SeLoger,These ads ran without a disclaimer,1497.0,6
242855389116782,LinkedIn,These ads ran without a disclaimer,1494.0,2
490315967782774,Hapînov - Ets Ludovic Laurent,These ads ran without a disclaimer,1493.0,5
872793566158686,Mieux vivre à Fresnes,Antoine Madelin,1490.0,8
6361909396,UNI,UNI,1489.0,11
104156951041016,Prime Environnement,These ads ran without a disclaimer,1489.0,4
1359922540684555,La Mordue,Arnaud Baudry,1489.0,44
241977092518037,laidback london,These ads ran without a disclaimer,1488.0,23
2461344247423516,Prix UNICEF de littérature jeunesse,UNICEF France,1487.0,2
1207892549264736,happ-e by ENGIE,Castor et Pollux,1486.0,23
186686624678849,Église catholique en Gironde,Église catholique en Gironde,1484.0,2
108960705329116,Qiara,These ads ran without a disclaimer,1478.0,2
589615191714651,COD : Warzone,These ads ran without a disclaimer,1476.0,7
904616509704178,KAWA News,These ads ran without a disclaimer,1475.0,31
105920431769591,Mon eco Projet PAC,These ads ran without a disclaimer,1474.0,45
103637939189882,Timothée Houssin - Député de l'Eure,Timothée Houssin - Député de l'Eure,1473.0,13
103826881290786,Mâtin,Dargaud,1473.0,14
105505691247757,Lilly Skin,These ads ran without a disclaimer,1473.0,14
110079478080875,Bayyeux Outlet,These ads ran without a disclaimer,1471.0,1
105671452361281,Zinc.,LUCKYTIME,1470.0,22
59122781046,Cité des sciences et de l'industrie,These ads ran without a disclaimer,1469.0,6
475475545864761,Curieux,These ads ran without a disclaimer,1467.0,29
207349396365945,Union des Savoirs,L'Union des Savoirs,1464.0,32
188883155525,SND,These ads ran without a disclaimer,1463.0,2
109590550595102,Programme Panneaux solaires,Gaelle Jenifer Rachel Teboul-Semhoun,1461.0,5
805505439523223,ENERGY OBSERVER,ENERGY OBSERVER,1456.0,39
112561626935609,Mon CEP en Occitanie par Avenir Actifs,These ads ran without a disclaimer,1456.0,4
291078187915,CCI Paris IDF,CCI Paris Ile-de-France,1455.0,4
241715966303724,Cidre Ecusson,Arnaud Baudry,1454.0,51
105109690878644,Bien préparer sa retraite,These ads ran without a disclaimer,1452.0,9
105834418310275,Rhône-Alpes Patrimoine,These ads ran without a disclaimer,1450.0,18
782314358541363,Natixis Commitments,Loopsider,1450.0,2
111707575563195,Les Gets,Sagets,1449.0,6
52807847927,Carré de l'Habitat,Carré de l'Habitat,1449.0,34
422321974291825,Voix NC,Voix NC,1446.0,27
58305334711,SudOuest.fr,Journal Sud Ouest,1446.0,7
620475411694568,Soluha - Les Solutions de l'Habitat,These ads ran without a disclaimer,1445.0,10
146908632092802,Métropole de Lyon,Métropole du Grand Lyon,1445.0,4
1959547284305547,Cullettività di Corsica - Collectivité de Corse,Cullettività di Corsica,1442.0,3
1429161570680963,ecodds,These ads ran without a disclaimer,1442.0,1
210952072276211,Mucem,Mucem,1440.0,12
113521330338096,Green-Got,Andrea Yannick Adrien Ganovelli,1440.0,299
132906510104468,SNCF Connect,These ads ran without a disclaimer,1439.0,4
163061217080336,Enedis,These ads ran without a disclaimer,1437.0,9
110275920465301,BRAVOSPEED,These ads ran without a disclaimer,1437.0,4
109369817528,Le Pèlerin,Le Pèlerin,1436.0,40
154481054607727,Naranjas del Carmen - naranjasdelcarmen.com,These ads ran without a disclaimer,1435.0,1
123316887684644,Marine Le Pen,These ads ran without a disclaimer,1434.0,1
291404090976974,POTEMKINE films,POTEMKINE FILMS,1432.0,52
1793510380925494,USR Diaspora,Uniunea Salvați România - USR,1432.0,15
107823920990666,Evynergie,These ads ran without a disclaimer,1432.0,1
115561162404453,Women In Negotiation,These ads ran without a disclaimer,1431.0,9
286263668472687,Bandai France,Arnaud Baudry,1431.0,26
1784060051884271,Arnaud Levitre,Arnaud Gaetan Armand Levitre,1430.0,82
374154706474523,Kard,These ads ran without a disclaimer,1429.0,5
848188222030976,Agence Calédonienne de l'Énergie - ACE,Agence Calédonienne de l'Énergie,1429.0,32
2091252051173952,Eco Energie,These ads ran without a disclaimer,1427.0,2
600164697171860,Airducation,Ventine Jahan,1426.0,1
139331629464336,EDF,Explore Media,1425.0,3
108619997537742,Moi C'est Madame,These ads ran without a disclaimer,1422.0,11
110636427288046,Léon & Marcel,These ads ran without a disclaimer,1421.0,2
304132503020597,La Banque Postale,These ads ran without a disclaimer,1421.0,17
141262182603652,Église catholique en Isère,Église catholique en Isère,1419.0,4
104938145646106,ASLA - Soutien aux lanceurs d'alerte,ASLA - Soutien aux lanceurs d'alerte,1419.0,50
2174582836142717,Touche pas à ma planète,These ads ran without a disclaimer,1418.0,14
352682538078239,La Revue Dessinée,La Revue Dessinée,1418.0,29
945767585525760,cH2ange,These ads ran without a disclaimer,1415.0,15
195611940487211,Castalie,These ads ran without a disclaimer,1408.0,52
1431423830411902,Eugin - FIV et PMA en Espagne,These ads ran without a disclaimer,1407.0,1
968817956479460,Les Amis des Enfants du Monde,Rémi René Claude Degoutin,1404.0,6
111171683561756,Scottish Development International,These ads ran without a disclaimer,1403.0,2
1010527652335066,Courrier des Maires,These ads ran without a disclaimer,1403.0,8
1541412079456514,Spicee,These ads ran without a disclaimer,1402.0,30
131695356848145,Choisir.com,These ads ran without a disclaimer,1401.0,2
111758418882556,Ladapt,LADAPT,1400.0,28
161360213882507,Strasbourg.eu,Ville et Eurométropole de Strasbourg,1399.0,7
174409725994143,Mon Quotidien,Mon Quotidien,1398.0,2
103137082036088,Mon projet solaire avec EDF solutions solaires,These ads ran without a disclaimer,1398.0,12
108689185410378,SUD Renault Trucks,SUD Renault Trucks,1397.0,10
101142051841006,Fonds Social de l'Habitat NC,Fonds Social de l'Habitat,1396.0,34
475614645800988,Pour une santé solidaire – Solimut Mutuelle de France,These ads ran without a disclaimer,1396.0,15
2121598738086053,Ohm-energie,These ads ran without a disclaimer,1395.0,11
1114284288757049,Fjord Lifestyle,Clément Stanley Achille Morandière,1394.0,38
105016885359360,Up to Us powered by Veolia,These ads ran without a disclaimer,1394.0,39
435942673913152,Pompe a chaleur 2019,These ads ran without a disclaimer,1394.0,15
332146247636742,Thierry Granturco / Maire de Villers-sur-Mer,These ads ran without a disclaimer,1392.0,34
314067522023803,Beaucaire,Beaucaire,1389.0,9
169387496593273,PERCENTIL,These ads ran without a disclaimer,1388.0,13
2054660621442033,Maison de ma région - Cahors & Figeac,La Région Occitanie / Pyrénées-Méditerranée,1386.0,7
101717788941712,Positive Money France,Positive Money Europe,1385.0,6
101453195273267,Infopro Digital Média,Infopro digital,1384.0,16
2296953323922033,Alexis Corbière,These ads ran without a disclaimer,1383.0,16
115468271854984,Mustela France,These ads ran without a disclaimer,1382.0,26
404128676608296,Madame la Présidente,These ads ran without a disclaimer,1382.0,5
109143892060870,Tout Mais Pas Ça,Fondation Jérôme Lejeune,1380.0,18
111233244351676,Hashtag Smart,These ads ran without a disclaimer,1379.0,1
491997904321117,PCPF,Victoire Malki,1377.0,34
134996546578655,Alfama Films,Alfama Films,1377.0,56
607266139400796,Society,Society,1377.0,37
1403145163314958,MAN Truck & Bus France,These ads ran without a disclaimer,1370.0,7
229177947509791,Clevy,These ads ran without a disclaimer,1369.0,9
106750581288953,The Rotten Emir,These ads ran without a disclaimer,1365.0,2
100255681599847,Veolia France,These ads ran without a disclaimer,1365.0,32
100157338175673,Accélérateur-immobilier,These ads ran without a disclaimer,1363.0,37
101359732304206,Share_M113_x2,These ads ran without a disclaimer,1361.0,8
155863538489081,Air et Santé,Air Et Santé,1360.0,71
110778220292814,Ekonovolt Transition énergétique,These ads ran without a disclaimer,1356.0,5
268418679283,minutebuzz,These ads ran without a disclaimer,1356.0,2
111243967079310,SEDIF • Service public de l’eau,SEDIF • Service public de l’eau,1355.0,4
101106058167117,Green Management School,These ads ran without a disclaimer,1351.0,18
118805244837959,Acadomia,Acadomia,1350.0,24
114042187040259,Dijon Métropole,Dijon Métropole,1350.0,2
1271228546228571,SIVOM Mulhouse Sud Alsace,Sivom de la région mulhousienne,1350.0,30
426907540755148,Grundfos for Installers,These ads ran without a disclaimer,1348.0,1
104793797773009,WhatMatters Officiel,These ads ran without a disclaimer,1348.0,18
180995598634858,ecosystem.eco,These ads ran without a disclaimer,1347.0,13
334124727051193,Eco l'eau,These ads ran without a disclaimer,1344.0,21
199241863470474,David Laroche,These ads ran without a disclaimer,1344.0,3
119213845538,La Provence,These ads ran without a disclaimer,1344.0,4
1986787918267475,OZZ,Mythily Sarah Lemerle Kasippilai,1341.0,6
254474428047419,Mutuelle des Services Publics,These ads ran without a disclaimer,1341.0,1
